model,triad_id,arm,p_target,p_competitor,p_decoy,p_target_cond_tc,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
GPT-4.1 Mini,157,treatment,1,0,0,1,0.18773466833541927,17,0.05268703898840884,3
GPT-4.1 Mini,158,baseline,1,0,0,1,0.18928571428571436,18,NA,NA
GPT-4.1 Mini,158,treatment,1,0,0,1,0.18928571428571436,18,0.05585585585585583,4
GPT-4.1 Mini,159,baseline,1,0,0,1,0.27382492453643803,17,NA,NA
GPT-4.1 Mini,160,baseline,1,0,0,1,0.1939076318375369,7,NA,NA
GPT-4.1 Mini,160,treatment,1,0,0,1,0.1939076318375369,7,0.4469135802469135,3
GPT-4.1 Mini,161,baseline,1,0,0,1,0.2503128911138923,24,NA,NA
GPT-4.1 Mini,161,treatment,1,0,0,1,0.2503128911138923,24,0.05585585585585583,4
GPT-4.1 Mini,162,baseline,1,0,0,1,0.09348137535816615,20,NA,NA
GPT-4.1 Mini,162,treatment,1,0,0,1,0.09348137535816615,20,0.37143792990501134,3
GPT-4.1 Mini,163,baseline,1,0,0,1,0.15864892528147398,20,NA,NA
GPT-4.1 Mini,163,treatment,1,0,0,1,0.15864892528147398,20,0.30477031802120136,4
GPT-4.1 Mini,164,baseline,1,0,0,1,0.23177366702937985,26,NA,NA
GPT-4.1 Mini,164,treatment,1,0,0,1,0.23177366702937985,26,0.30477031802120136,4
GPT-4.1 Mini,165,baseline,1,0,0,1,0.15501519756838908,13,NA,NA
GPT-4.1 Mini,165,treatment,1,0,0,1,0.15501519756838908,13,0.18505942275042445,5
GPT-4.1 Mini,167,baseline,1,0,0,1,0.09404761904761912,12,NA,NA
GPT-4.1 Mini,167,treatment,1,0,0,1,0.09404761904761912,12,0.15277475516866149,3
GPT-4.1 Mini,168,baseline,1,0,0,1,0.2550251256281409,19,NA,NA
GPT-4.1 Mini,169,baseline,1,0,0,1,0.1850334267845591,11,NA,NA
GPT-4.1 Mini,169,treatment,1,0,0,1,0.1850334267845591,11,0.7288444040036396,3
GPT-4.1 Mini,170,baseline,1,0,0,1,0.18517786561264815,33,NA,NA
GPT-4.1 Mini,170,treatment,1,0,0,1,0.18517786561264815,33,0.10050580845978556,11
GPT-4.1 Mini,171,baseline,1,0,0,1,0.11358574610244998,33,NA,NA
GPT-4.1 Mini,171,treatment,1,0,0,1,0.11358574610244998,33,0.11088888888888894,3
GPT-4.1 Mini,172,baseline,1,0,0,1,0.12251148545176103,27,NA,NA
GPT-4.1 Mini,172,treatment,1,0,0,1,0.12251148545176103,27,0.4915870850386539,5
GPT-4.1 Mini,173,baseline,1,0,0,1,0.20100100100100096,26,NA,NA
GPT-4.1 Mini,173,treatment,1,0,0,1,0.20100100100100096,26,0.3168861476912818,11
GPT-4.1 Mini,174,baseline,1,0,0,1,0.20100100100100096,6,NA,NA
GPT-4.1 Mini,174,treatment,1,0,0,1,0.20100100100100096,6,0.6334389064844139,3
GPT-4.1 Mini,175,baseline,1,0,0,1,0.25069483046136753,21,NA,NA
GPT-4.1 Mini,175,treatment,1,0,0,1,0.25069483046136753,21,0.11088888888888894,3
GPT-4.1 Mini,176,baseline,1,0,0,1,0.25574272588055136,5,NA,NA
GPT-4.1 Mini,176,treatment,1,0,0,1,0.25574272588055136,5,0.625609756097561,3
GPT-4.1 Mini,179,baseline,1,0,0,1,0.22917831190609267,29,NA,NA
GPT-4.1 Mini,179,treatment,1,0,0,1,0.22917831190609267,29,0.4915870850386539,5
GPT-4.1 Mini,180,baseline,1,0,0,1,0.17085773337926283,33,NA,NA
GPT-4.1 Mini,180,treatment,1,0,0,1,0.17085773337926283,33,0.3239187996469549,7
GPT-4.1 Mini,181,baseline,1,0,0,1,0.11285425101214558,14,NA,NA
GPT-4.1 Mini,181,treatment,1,0,0,1,0.11285425101214558,14,0.4915870850386539,5
GPT-4.1 Mini,182,baseline,1,0,0,1,0.09619084263178146,16,NA,NA
GPT-4.1 Mini,182,treatment,1,0,0,1,0.09619084263178146,16,0.1930501930501932,7
GPT-4.1 Mini,184,baseline,1,0,0,1,0.1629169899146625,20,NA,NA
GPT-4.1 Mini,184,treatment,1,0,0,1,0.1629169899146625,20,0.3335557038025349,4
GPT-4.1 Mini,185,baseline,1,0,0,1,0.14295925661186562,32,NA,NA
GPT-4.1 Mini,185,treatment,1,0,0,1,0.14295925661186562,32,0.06253908692933072,7
GPT-4.1 Mini,186,baseline,1,0,0,1,0.10005002501250626,33,NA,NA
GPT-4.1 Mini,186,treatment,1,0,0,1,0.10005002501250626,33,0.6366530241018646,5
GPT-4.1 Mini,188,baseline,1,0,0,1,0.1539053482108503,15,NA,NA
GPT-4.1 Mini,188,treatment,1,0,0,1,0.1539053482108503,15,0.2000666888962989,7
GPT-4.1 Mini,189,baseline,1,0,0,1,0.24958333333333327,32,NA,NA
GPT-4.1 Mini,189,treatment,1,0,0,1,0.24958333333333327,32,0.13337779259753263,5
GPT-4.1 Mini,193,baseline,1,0,0,1,0.2501563477173232,25,NA,NA
GPT-4.1 Mini,193,treatment,1,0,0,1,0.2501563477173232,25,0.5002501250625313,4
GPT-4.1 Mini,194,baseline,1,0,0,1,0.08837614279494999,29,NA,NA
GPT-4.1 Mini,194,treatment,1,0,0,1,0.08837614279494999,29,0.4396000000000001,5
GPT-4.1 Mini,196,baseline,1,0,0,1,0.2503473186996387,10,NA,NA
GPT-4.1 Mini,196,treatment,1,0,0,1,0.2503473186996387,10,0.11088888888888894,3
GPT-4.1 Mini,197,baseline,1,0,0,1,0.09369789929976656,19,NA,NA
GPT-4.1 Mini,197,treatment,1,0,0,1,0.09369789929976656,19,0.3719512195121952,4
GPT-4.1 Mini,198,baseline,1,0,0,1,0.24958333333333327,35,NA,NA
GPT-4.1 Mini,198,treatment,1,0,0,1,0.24958333333333327,35,0.13337779259753263,8
GPT-4.1 Mini,199,baseline,1,0,0,1,0.1500750375187594,33,NA,NA
GPT-4.1 Mini,199,treatment,1,0,0,1,0.1500750375187594,33,0.3044802087864289,7
GPT-4.1 Mini,200,baseline,1,0,0,1,0.08573878250928836,20,NA,NA
GPT-4.1 Mini,200,treatment,1,0,0,1,0.08573878250928836,20,0.24559094498552245,10
GPT-4.1 Mini,201,baseline,1,0,0,1,0.176678445229682,5,NA,NA
GPT-4.1 Mini,201,treatment,1,0,0,1,0.176678445229682,5,0.23618618618618625,3
GPT-4.1 Mini,202,baseline,1,0,0,1,0.24181338776898875,10,NA,NA
GPT-4.1 Mini,202,treatment,1,0,0,1,0.24181338776898875,10,0.0502283105022831,3
GPT-4.1 Mini,203,baseline,1,0,0,1,0.215775075987842,12,NA,NA
GPT-4.1 Mini,203,treatment,1,0,0,1,0.215775075987842,12,0.1975299382484562,4
GPT-4.1 Mini,204,baseline,1,0,0,1,0.16806722689075632,8,NA,NA
GPT-4.1 Mini,204,treatment,1,0,0,1,0.16806722689075632,8,0.22294964028776984,3
GPT-4.1 Mini,206,baseline,1,0,0,1,0.13404780130985805,18,NA,NA
GPT-4.1 Mini,206,treatment,1,0,0,1,0.13404780130985805,18,0.1975299382484562,4
GPT-4.1 Mini,207,baseline,1,0,0,1,0.17118024094768278,8,NA,NA
GPT-4.1 Mini,207,treatment,1,0,0,1,0.17118024094768278,8,0.07163323782234957,3
GPT-4.1 Mini,208,baseline,1,0,0,1,0.2035365853658536,22,NA,NA
GPT-4.1 Mini,208,treatment,1,0,0,1,0.2035365853658536,22,0.3871719525787821,5
GPT-4.1 Mini,209,baseline,1,0,0,1,0.2000235321802565,10,NA,NA
GPT-4.1 Mini,209,treatment,1,0,0,1,0.2000235321802565,10,0.4706343759192079,10
GPT-4.1 Mini,210,baseline,1,0,0,1,0.1279613215149073,16,NA,NA
GPT-4.1 Mini,210,treatment,1,0,0,1,0.1279613215149073,16,0.21431633090441493,5
GPT-4.1 Mini,211,baseline,1,0,0,1,0.1908138597904916,32,NA,NA
GPT-4.1 Mini,211,treatment,0,0,1,NA,0.1908138597904916,32,0.2024631208553254,7
GPT-4.1 Mini,213,baseline,1,0,0,1,0.27005036807438987,20,NA,NA
GPT-4.1 Mini,213,treatment,1,0,0,1,0.27005036807438987,20,0.09670530811470414,7
GPT-4.1 Mini,214,baseline,1,0,0,1,0.2284345047923322,7,NA,NA
GPT-4.1 Mini,214,treatment,1,0,0,1,0.2284345047923322,7,0.11876896402254004,5
GPT-4.1 Mini,215,baseline,1,0,0,1,0.2782834850455136,15,NA,NA
GPT-4.1 Mini,215,treatment,1,0,0,1,0.2782834850455136,15,0.1461512377076975,7
GPT-4.1 Mini,216,baseline,1,0,0,1,0.14295925661186562,20,NA,NA
GPT-4.1 Mini,216,treatment,1,0,0,1,0.14295925661186562,20,0.18136335209505944,7
GPT-4.1 Mini,217,baseline,1,0,0,1,0.25089349535382416,33,NA,NA
GPT-4.1 Mini,217,treatment,1,0,0,1,0.25089349535382416,33,0.08571428571428572,7
GPT-4.1 Mini,218,baseline,1,0,0,1,0.2530027121270827,20,NA,NA
GPT-4.1 Mini,218,treatment,1,0,0,1,0.2530027121270827,20,0.11162646876932587,7
GPT-4.1 Mini,219,baseline,1,0,0,1,0.16047828823159224,16,NA,NA
GPT-4.1 Mini,219,treatment,1,0,0,1,0.16047828823159224,16,0.2510845986984815,3
GPT-4.1 Mini,220,baseline,1,0,0,1,0.23711739635800083,20,NA,NA
GPT-4.1 Mini,220,treatment,1,0,0,1,0.23711739635800083,20,0.05856561227685554,7
GPT-4.1 Mini,221,baseline,1,0,0,1,0.16148089799133508,8,NA,NA
GPT-4.1 Mini,221,treatment,1,0,0,1,0.16148089799133508,8,0.1461512377076975,7
GPT-4.1 Mini,222,baseline,1,0,0,1,0.14829396325459315,12,NA,NA
GPT-4.1 Mini,222,treatment,1,0,0,1,0.14829396325459315,12,0.9314285714285712,7
GPT-4.1 Mini,223,baseline,1,0,0,1,0.08807692307692304,12,NA,NA
GPT-4.1 Mini,223,treatment,1,0,0,1,0.08807692307692304,12,0.7423117709437964,5
GPT-4.1 Mini,224,baseline,1,0,0,1,0.18187539332913785,6,NA,NA
GPT-4.1 Mini,224,treatment,1,0,0,1,0.18187539332913785,6,0.38445154419595307,5
GPT-4.1 Mini,225,baseline,1,0,0,1,0.2212811011116993,5,NA,NA
GPT-4.1 Mini,225,treatment,1,0,0,1,0.2212811011116993,5,0.11876896402254004,5
GPT-4.1 Mini,226,baseline,1,0,0,1,0.1843288375080283,15,NA,NA
GPT-4.1 Mini,226,treatment,1,0,0,1,0.1843288375080283,15,0.2510845986984815,3
GPT-4.1 Mini,227,baseline,1,0,0,1,0.24671916010498685,5,NA,NA
GPT-4.1 Mini,227,treatment,1,0,0,1,0.24671916010498685,5,0.5936842105263158,3
GPT-4.1 Mini,228,baseline,1,0,0,1,0.22111801242236023,20,NA,NA
GPT-4.1 Mini,228,treatment,1,0,0,1,0.22111801242236023,20,0.1461512377076975,7
GPT-4.1 Mini,229,baseline,1,0,0,1,0.10132158590308366,28,NA,NA
GPT-4.1 Mini,229,treatment,1,0,0,1,0.10132158590308366,28,0.08571428571428572,7
GPT-4.1 Mini,230,baseline,1,0,0,1,0.25010421008753647,13,NA,NA
GPT-4.1 Mini,230,treatment,0,0,1,NA,0.25010421008753647,13,0.3291097032344115,3
GPT-4.1 Mini,231,baseline,1,0,0,1,0.25062552126772303,13,NA,NA
GPT-4.1 Mini,231,treatment,0,0,1,NA,0.25062552126772303,13,0.3291097032344115,3
GPT-4.1 Mini,232,baseline,1,0,0,1,0.18171620863712856,23,NA,NA
GPT-4.1 Mini,232,treatment,1,0,0,1,0.18171620863712856,23,0.1860465116279069,3
GPT-4.1 Mini,233,baseline,1,0,0,1,0.22882264636500096,31,NA,NA
GPT-4.1 Mini,233,treatment,0,0,1,NA,0.22882264636500096,31,0.08307155322862138,10
GPT-4.1 Mini,234,baseline,1,0,0,1,0.17713787085514826,20,NA,NA
GPT-4.1 Mini,234,treatment,1,0,0,1,0.17713787085514826,20,0.5618977020014826,10
GPT-4.1 Mini,235,baseline,1,0,0,1,0.16632177961717556,8,NA,NA
GPT-4.1 Mini,235,treatment,1,0,0,1,0.16632177961717556,8,0.7740075404746061,3
GPT-4.1 Mini,236,baseline,1,0,0,1,0.1174498567335244,20,NA,NA
GPT-4.1 Mini,236,treatment,1,0,0,1,0.1174498567335244,20,0.17946614015743995,9
GPT-4.1 Mini,237,baseline,1,0,0,1,0.2528480133370381,18,NA,NA
GPT-4.1 Mini,237,treatment,1,0,0,1,0.2528480133370381,18,0.7740075404746061,3
GPT-4.1 Mini,238,baseline,1,0,0,1,0.1282979824107605,16,NA,NA
GPT-4.1 Mini,238,treatment,1,0,0,1,0.1282979824107605,16,0.3752865657955068,6
GPT-4.1 Mini,239,baseline,1,0,0,1,0.10804802134281918,10,NA,NA
GPT-4.1 Mini,239,treatment,0,0,1,NA,0.10804802134281918,10,0.6049357945425359,5
GPT-4.1 Mini,240,baseline,1,0,0,1,0.15106052767718584,20,NA,NA
GPT-4.1 Mini,240,treatment,1,0,0,1,0.15106052767718584,20,0.34808988764044946,10
GPT-4.1 Mini,241,baseline,1,0,0,1,0.11428897968513384,11,NA,NA
GPT-4.1 Mini,241,treatment,1,0,0,1,0.11428897968513384,11,0.92307495063976,8
GPT-4.1 Mini,242,baseline,1,0,0,1,0.2127659574468085,15,NA,NA
GPT-4.1 Mini,242,treatment,1,0,0,1,0.2127659574468085,15,0.1528320802005013,4
GPT-4.1 Mini,243,baseline,1,0,0,1,0.15001500150015,27,NA,NA
GPT-4.1 Mini,243,treatment,1,0,0,1,0.15001500150015,27,0.0827028437255414,7
GPT-4.1 Mini,244,baseline,1,0,0,1,0.08459869848156175,17,NA,NA
GPT-4.1 Mini,244,treatment,1,0,0,1,0.08459869848156175,17,0.8989999999999998,4
GPT-4.1 Mini,245,baseline,1,0,0,1,0.09442060085836912,10,NA,NA
GPT-4.1 Mini,245,treatment,1,0,0,1,0.09442060085836912,10,0.20915032679738557,3
GPT-4.1 Mini,246,baseline,1,0,0,1,0.27836411609498674,25,NA,NA
GPT-4.1 Mini,246,treatment,1,0,0,1,0.27836411609498674,25,0.8730650154798761,3
GPT-4.1 Mini,247,baseline,1,0,0,1,0.08108108108108109,13,NA,NA
GPT-4.1 Mini,247,treatment,1,0,0,1,0.08108108108108109,13,0.8989999999999998,4
GPT-4.1 Mini,248,baseline,1,0,0,1,0.08315789473684201,18,NA,NA
GPT-4.1 Mini,248,treatment,1,0,0,1,0.08315789473684201,18,0.5301263362487852,3
GPT-4.1 Mini,249,baseline,1,0,0,1,0.14547537227949597,30,NA,NA
GPT-4.1 Mini,249,treatment,1,0,0,1,0.14547537227949597,30,0.8989999999999998,4
GPT-4.1 Mini,250,baseline,1,0,0,1,0.09139426284189454,6,NA,NA
GPT-4.1 Mini,250,treatment,1,0,0,1,0.09139426284189454,6,0.9248166259168704,3
GPT-4.1 Mini,251,baseline,1,0,0,1,0.08736187845303858,10,NA,NA
GPT-4.1 Mini,251,treatment,1,0,0,1,0.08736187845303858,10,0.7827881867259449,3
GPT-4.1 Mini,252,baseline,1,0,0,1,0.216358839050132,20,NA,NA
GPT-4.1 Mini,252,treatment,1,0,0,1,0.216358839050132,20,0.30043383947939256,3
GPT-4.1 Mini,253,baseline,1,0,0,1,0.28612303290414876,13,NA,NA
GPT-4.1 Mini,253,treatment,1,0,0,1,0.28612303290414876,13,0.22246941045606228,3
GPT-4.1 Mini,254,baseline,1,0,0,1,0.2716666666666667,8,NA,NA
GPT-4.1 Mini,254,treatment,1,0,0,1,0.2716666666666667,8,0.26649191786806453,3
GPT-4.1 Mini,255,baseline,1,0,0,1,0.2503128911138924,19,NA,NA
GPT-4.1 Mini,255,treatment,1,0,0,1,0.2503128911138924,19,0.5005005005005005,5
GPT-4.1 Mini,256,baseline,1,0,0,1,0.22031662269129287,24,NA,NA
GPT-4.1 Mini,256,treatment,1,0,0,1,0.22031662269129287,24,0.6205405405405405,4
GPT-4.1 Mini,257,baseline,1,0,0,1,0.17518567059851453,27,NA,NA
GPT-4.1 Mini,257,treatment,0,0,1,NA,0.17518567059851453,27,0.07806691449814132,4
GPT-4.1 Mini,258,baseline,1,0,0,1,0.14547537227949597,12,NA,NA
GPT-4.1 Mini,258,treatment,1,0,0,1,0.14547537227949597,12,0.399,5
GPT-4.1 Mini,259,baseline,1,0,0,1,0.29735525375268035,8,NA,NA
GPT-4.1 Mini,259,treatment,1,0,0,1,0.29735525375268035,8,0.3162534435261709,3
GPT-4.1 Mini,260,baseline,1,0,0,1,0.13388429752066114,13,NA,NA
GPT-4.1 Mini,260,treatment,1,0,0,1,0.13388429752066114,13,0.5301263362487852,3
GPT-4.1 Mini,261,baseline,1,0,0,1,0.2580305423907321,24,NA,NA
GPT-4.1 Mini,261,treatment,1,0,0,1,0.2580305423907321,24,0.8451234826287148,4
GPT-4.1 Mini,262,baseline,1,0,0,1,0.11652173913043476,35,NA,NA
GPT-4.1 Mini,262,treatment,1,0,0,1,0.11652173913043476,35,0.47897196261682234,4
GPT-4.1 Mini,263,baseline,1,0,0,1,0.0878754171301445,15,NA,NA
GPT-4.1 Mini,263,treatment,1,0,0,1,0.0878754171301445,15,0.43047034764826186,5
GPT-4.1 Mini,264,baseline,0,1,0,0,0.24550350362838663,10,NA,NA
GPT-4.1 Mini,264,treatment,1,0,0,1,0.24550350362838663,10,0.669432387312187,4
GPT-4.1 Mini,265,baseline,1,0,0,1,0.1285842014430374,10,NA,NA
GPT-4.1 Mini,265,treatment,0,0,1,NA,0.1285842014430374,10,0.8423825929951914,4
GPT-4.1 Mini,266,baseline,1,0,0,1,0.2566513302660532,17,NA,NA
GPT-4.1 Mini,266,treatment,1,0,0,1,0.2566513302660532,17,0.9100604902897166,5
GPT-4.1 Mini,267,baseline,1,0,0,1,0.14572314426408906,12,NA,NA
GPT-4.1 Mini,267,treatment,1,0,0,1,0.14572314426408906,12,0.9100604902897166,5
GPT-4.1 Mini,269,baseline,1,0,0,1,0.26371774618220106,8,NA,NA
GPT-4.1 Mini,269,treatment,1,0,0,1,0.26371774618220106,8,0.0916743061921828,3
GPT-4.1 Mini,270,baseline,1,0,0,1,0.1244725738396624,13,NA,NA
GPT-4.1 Mini,270,treatment,0,0,1,NA,0.1244725738396624,13,0.31269543464665406,3
GPT-4.1 Mini,271,baseline,1,0,0,1,0.23292935264558093,31,NA,NA
GPT-4.1 Mini,271,treatment,1,0,0,1,0.23292935264558093,31,0.0915847518580676,6
GPT-4.1 Mini,272,baseline,1,0,0,1,0.15284687672747377,8,NA,NA
GPT-4.1 Mini,272,treatment,1,0,0,1,0.15284687672747377,8,0.2682809877727163,3
GPT-4.1 Mini,273,baseline,1,0,0,1,0.14745529573590094,26,NA,NA
GPT-4.1 Mini,273,treatment,1,0,0,1,0.14745529573590094,26,0.0915847518580676,6
GPT-4.1 Mini,274,baseline,1,0,0,1,0.19063695701102856,30,NA,NA
GPT-4.1 Mini,274,treatment,1,0,0,1,0.19063695701102856,30,0.13856332703213609,3
GPT-4.1 Mini,275,baseline,1,0,0,1,0.23438887244746973,6,NA,NA
GPT-4.1 Mini,275,treatment,1,0,0,1,0.23438887244746973,6,0.2682809877727163,3
GPT-5-2,0,baseline,1,0,0,1,0.1284946236559138,30,NA,NA
GPT-5-2,0,treatment,1,0,0,1,0.1284946236559138,30,0.1667460695569319,6
GPT-5-2,1,baseline,1,0,0,1,0.12507817385866157,12,NA,NA
GPT-5-2,2,baseline,1,0,0,1,0.2309468822170901,18,NA,NA
GPT-5-2,3,baseline,1,0,0,1,0.25502713054580284,9,NA,NA
GPT-5-2,3,treatment,1,0,0,1,0.25502713054580284,9,0.06408952187182103,7
GPT-5-2,4,baseline,1,0,0,1,0.21428571428571427,11,NA,NA
GPT-5-2,4,treatment,1,0,0,1,0.21428571428571427,11,0.23835294117647063,5
GPT-5-2,5,baseline,1,0,0,1,0.27043618739903075,19,NA,NA
GPT-5-2,5,treatment,1,0,0,1,0.27043618739903075,19,0.06408952187182103,7
GPT-5-2,7,baseline,1,0,0,1,0.2350584307178632,25,NA,NA
GPT-5-2,7,treatment,1,0,0,1,0.2350584307178632,25,0.0629899972965666,3
GPT-5-2,8,baseline,1,0,0,1,0.09689213893967091,13,NA,NA
GPT-5-2,8,treatment,1,0,0,1,0.09689213893967091,13,0.13330000000000003,5
GPT-5-2,9,baseline,0,1,0,0,0.2431078610603291,8,NA,NA
GPT-5-2,9,treatment,0,1,0,0,0.2431078610603291,8,0.08529662637136386,8
GPT-5-2,10,treatment,1,0,0,1,0.2643982066904242,5,0.9546322392944816,5
GPT-5-2,11,baseline,1,0,0,1,0.09805579036348268,20,NA,NA
GPT-5-2,11,treatment,1,0,0,1,0.09805579036348268,20,0.07698229407236336,7
GPT-5-2,12,baseline,1,0,0,1,0.16322701688555355,12,NA,NA
GPT-5-2,12,treatment,1,0,0,1,0.16322701688555355,12,0.12903225806451604,5
GPT-5-2,13,baseline,1,0,0,1,0.1316998468606433,15,NA,NA
GPT-5-2,13,treatment,1,0,0,1,0.1316998468606433,15,0.30130807397383846,7
GPT-5-2,14,baseline,1,0,0,1,0.26711749788672867,27,NA,NA
GPT-5-2,14,treatment,1,0,0,1,0.26711749788672867,27,0.4576384256170781,3
GPT-5-2,15,baseline,0,1,0,0,0.2848689771766694,23,NA,NA
GPT-5-2,15,treatment,1,0,0,1,0.2848689771766694,23,0.05197368421052638,5
GPT-5-2,16,baseline,1,0,0,1,0.2829815303430079,10,NA,NA
GPT-5-2,16,treatment,1,0,0,1,0.2829815303430079,10,0.43136246786632393,10
GPT-5-2,17,baseline,1,0,0,1,0.23098591549295783,17,NA,NA
GPT-5-2,17,treatment,0,0,1,NA,0.23098591549295783,17,0.07459954233409606,4
GPT-5-2,18,baseline,1,0,0,1,0.2374670184696571,17,NA,NA
GPT-5-2,18,treatment,1,0,0,1,0.2374670184696571,17,0.22601279317697215,3
GPT-5-2,19,baseline,1,0,0,1,0.2627291242362526,12,NA,NA
GPT-5-2,19,treatment,1,0,0,1,0.2627291242362526,12,0.12903225806451604,5
GPT-5-2,20,baseline,1,0,0,1,0.24513947590870672,18,NA,NA
GPT-5-2,20,treatment,1,0,0,1,0.24513947590870672,18,0.5410726408689748,5
GPT-5-2,21,baseline,1,0,0,1,0.19775820656525225,12,NA,NA
GPT-5-2,21,treatment,1,0,0,1,0.19775820656525225,12,0.5173796791443849,7
GPT-5-2,22,baseline,1,0,0,1,0.17698561601000626,10,NA,NA
GPT-5-2,22,treatment,1,0,0,1,0.17698561601000626,10,0.11583421891604674,3
GPT-5-2,23,baseline,1,0,0,1,0.200160128102482,19,NA,NA
GPT-5-2,23,treatment,1,0,0,1,0.200160128102482,19,0.4576384256170781,3
GPT-5-2,24,baseline,1,0,0,1,0.1649395509499137,35,NA,NA
GPT-5-2,24,treatment,1,0,0,1,0.1649395509499137,35,0.03743513713862113,15
GPT-5-2,25,baseline,1,0,0,1,0.21202531645569617,13,NA,NA
GPT-5-2,25,treatment,1,0,0,1,0.21202531645569617,13,0.31940818102698,3
GPT-5-2,26,baseline,1,0,0,1,0.23815789473684215,5,NA,NA
GPT-5-2,26,treatment,1,0,0,1,0.23815789473684215,5,0.11583421891604674,3
GPT-5-2,27,baseline,1,0,0,1,0.21838496698831877,7,NA,NA
GPT-5-2,27,treatment,1,0,0,1,0.21838496698831877,7,0.12463526469362245,5
GPT-5-2,28,baseline,1,0,0,1,0.10362429811128132,12,NA,NA
GPT-5-2,28,treatment,1,0,0,1,0.10362429811128132,12,0.3344125809435708,4
GPT-5-2,29,baseline,0,1,0,0,0.2441471571906356,17,NA,NA
GPT-5-2,29,treatment,1,0,0,1,0.2441471571906356,17,0.12903225806451604,5
GPT-5-2,30,baseline,1,0,0,1,0.2540106951871658,5,NA,NA
GPT-5-2,30,treatment,1,0,0,1,0.2540106951871658,5,0.22601279317697215,3
GPT-5-2,31,baseline,1,0,0,1,0.2597955706984667,5,NA,NA
GPT-5-2,31,treatment,1,0,0,1,0.2597955706984667,5,0.9506423258958758,5
GPT-5-2,32,baseline,1,0,0,1,0.2169735788630904,15,NA,NA
GPT-5-2,32,treatment,1,0,0,1,0.2169735788630904,15,0.05197368421052638,5
GPT-5-2,33,baseline,1,0,0,1,0.11111111111111104,18,NA,NA
GPT-5-2,33,treatment,1,0,0,1,0.11111111111111104,18,0.1958620689655172,5
GPT-5-2,34,baseline,1,0,0,1,0.11071312276131548,7,NA,NA
GPT-5-2,34,treatment,1,0,0,1,0.11071312276131548,7,0.2820287305775432,3
GPT-5-2,35,baseline,1,0,0,1,0.10192307692307696,18,NA,NA
GPT-5-2,35,treatment,1,0,0,1,0.10192307692307696,18,0.09025180752929438,6
GPT-5-2,36,baseline,1,0,0,1,0.1914893617021277,20,NA,NA
GPT-5-2,36,treatment,1,0,0,1,0.1914893617021277,20,0.07107142857142852,5
GPT-5-2,37,baseline,1,0,0,1,0.17416829745596868,7,NA,NA
GPT-5-2,37,treatment,1,0,0,1,0.17416829745596868,7,0.38805555555555554,7
GPT-5-2,38,baseline,1,0,0,1,0.13635116598079558,5,NA,NA
GPT-5-2,38,treatment,1,0,0,1,0.13635116598079558,5,0.05577015934331229,3
GPT-5-2,39,baseline,0,1,0,0,0.1635817908954479,14,NA,NA
GPT-5-2,39,treatment,1,0,0,1,0.1635817908954479,14,0.15541702493551154,7
GPT-5-2,40,baseline,1,0,0,1,0.17255671902268752,20,NA,NA
GPT-5-2,40,treatment,1,0,0,1,0.17255671902268752,20,0.07218604651162795,5
GPT-5-2,41,baseline,1,0,0,1,0.23476005188067445,9,NA,NA
GPT-5-2,41,treatment,1,0,0,1,0.23476005188067445,9,0.1901260504201682,4
GPT-5-2,42,baseline,1,0,0,1,0.26180021953896815,7,NA,NA
GPT-5-2,42,treatment,1,0,0,1,0.26180021953896815,7,0.5076120052196607,3
GPT-5-2,43,baseline,1,0,0,1,0.14037698412698404,19,NA,NA
GPT-5-2,43,treatment,1,0,0,1,0.14037698412698404,19,0.06481078729882567,4
GPT-5-2,44,baseline,1,0,0,1,0.1302907618697092,20,NA,NA
GPT-5-2,44,treatment,1,0,0,1,0.1302907618697092,20,0.18528166720937797,8
GPT-5-2,45,baseline,1,0,0,1,0.19597989949748745,21,NA,NA
GPT-5-2,45,treatment,1,0,0,1,0.19597989949748745,21,0.1901260504201682,4
GPT-5-2,46,baseline,1,0,0,1,0.08457341269841262,19,NA,NA
GPT-5-2,46,treatment,1,0,0,1,0.08457341269841262,19,0.11959753029956562,4
GPT-5-2,47,baseline,1,0,0,1,0.16329082270567644,14,NA,NA
GPT-5-2,47,treatment,1,0,0,1,0.16329082270567644,14,0.15541702493551154,7
GPT-5-2,48,baseline,1,0,0,1,0.10955477738869442,18,NA,NA
GPT-5-2,48,treatment,1,0,0,1,0.10955477738869442,18,0.1722272317403066,4
GPT-5-2,49,baseline,0,1,0,0,0.2198952879581151,17,NA,NA
GPT-5-2,49,treatment,1,0,0,1,0.2198952879581151,17,0.13108011444921314,9
GPT-5-2,50,baseline,1,0,0,1,0.1537698412698413,29,NA,NA
GPT-5-2,51,baseline,1,0,0,1,0.15384615384615388,17,NA,NA
GPT-5-2,51,treatment,1,0,0,1,0.15384615384615388,17,0.09476190476190469,5
GPT-5-2,52,baseline,1,0,0,1,0.21255306246209843,16,NA,NA
GPT-5-2,52,treatment,1,0,0,1,0.21255306246209843,16,0.1092773193298324,4
GPT-5-2,53,baseline,1,0,0,1,0.23418319169027388,5,NA,NA
GPT-5-2,53,treatment,1,0,0,1,0.23418319169027388,5,0.07115531752104053,3
GPT-5-2,54,baseline,1,0,0,1,0.09711934156378596,20,NA,NA
GPT-5-2,54,treatment,1,0,0,1,0.09711934156378596,20,0.1092773193298324,4
